CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Domain Name,Parent,Customer priority,Income Level,Education Category,Full Name,Birth Year
19533,Ms.,Vanessa,Long,05-Apr-67,S,F,vanessa10@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Vanessa Long,1967
19532,Ms.,Victoria,Brown,01-Feb-67,S,F,victoria5@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Victoria Brown,1967
22281,Ms.,Alexia,Diaz,11-Sep-65,M,F,alexia18@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Alexia Diaz,1965
22264,Ms.,Stephanie,Coleman,14-Nov-66,S,F,stephanie33@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Stephanie Coleman,1966
24832,Ms.,Morgan,Martin,02-Aug-65,M,F,morgan36@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Morgan Martin,1965
24830,Ms.,Alexandra,Cox,08-Sep-65,M,F,alexandra14@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Alexandra Cox,1965
16094,Ms.,Kayla,Brown,12-Nov-66,S,F,kayla4@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Kayla Brown,1966
16093,Ms.,Kaitlyn,Morris,02-Mar-66,S,F,kaitlyn48@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Kaitlyn Morris,1966
16092,Ms.,Jessica,Bryant,02-Jan-66,M,F,jessica42@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Jessica Bryant,1966
24828,Ms.,Brooke,Reed,03-Mar-65,S,F,brooke18@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Brooke Reed,1965
27292,Ms.,Julia,Evans,13-Nov-66,S,F,julia2@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Julia Evans,1966
27293,Ms.,Kaitlyn,Jackson,18-May-66,M,F,kaitlyn34@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Kaitlyn Jackson,1966
20193,Ms.,Alyssa,Gray,15-Jun-67,S,F,alyssa40@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Alyssa Gray,1967
20192,Ms.,Amber,Campbell,19-Aug-67,S,F,amber6@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Amber Campbell,1967
26815,Ms.,Erin,Cox,03-May-65,M,F,erin15@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Erin Cox,1965
21929,Ms.,Karen,Perry,19-Nov-67,S,F,karen36@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Karen Perry,1967
21930,Ms.,Marissa,Perry,27-Jul-67,S,F,marissa5@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Marissa Perry,1967
21927,Ms.,Meredith,Browning,16-Sep-67,S,F,meredith39@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Meredith Browning,1967
21926,Ms.,Melanie,Henderson,15-Jul-67,S,F,melanie20@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Melanie Henderson,1967
26625,Ms.,Lauren,Barnes,19-Dec-67,S,F,lauren50@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Lauren Barnes,1967
19530,Ms.,Lisa,Liang,04-Jul-67,S,F,lisa20@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Lisa Liang,1967
19529,Ms.,Bailey,Parker,09-Aug-67,S,F,bailey28@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Bailey Parker,1967
15508,Ms.,Megan,Brooks,08-Aug-66,M,F,megan47@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Megan Brooks,1966
15507,Ms.,Hailey,Campbell,28-Sep-66,M,F,hailey49@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Hailey Campbell,1966
11820,Ms.,Katelyn,Lopez,26-Aug-66,M,F,katelyn45@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Katelyn Lopez,1966
11822,Ms.,Rohinton,Wadia,13-Jun-66,M,F,rohinton1@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Rohinton Wadia,1966
11872,Ms.,Faith,Patterson,21-Jul-67,S,F,faith9@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Faith Patterson,1967
24349,Ms.,Jill,Patterson,04-Jul-67,S,F,jill33@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Jill Patterson,1967
24347,Ms.,Tina,Madan,19-Dec-67,S,F,tina9@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Tina Madan,1967
21617,Ms.,Jennifer,Miller,27-Feb-66,S,F,jennifer34@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Jennifer Miller,1966
24346,Ms.,Giorgio,Veronesi,05-Sep-67,M,F,giorgio0@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Giorgio Veronesi,1967
19403,Ms.,Morgan,Cook,04-Jun-67,S,F,morgan51@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Morgan Cook,1967
27552,Ms.,Shannon,Guo,11-Feb-67,S,F,shannon16@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Shannon Guo,1967
27553,Ms.,Julia,Sanders,01-Dec-67,S,F,julia65@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Julia Sanders,1967
15554,Ms.,Zoe,Bailey,02-Sep-67,S,F,zoe14@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Zoe Bailey,1967
26337,Ms.,Jennifer,Gonzalez,28-May-66,M,F,jennifer20@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Jennifer Gonzalez,1966
26351,Ms.,Emma,Moore,24-Jan-65,S,F,emma7@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Emma Moore,1965
26350,Ms.,Gabrielle,King,02-Nov-65,M,F,gabrielle61@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Gabrielle King,1965
20680,Ms.,Ashley,Anderson,19-Jul-66,S,F,ashley10@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Ashley Anderson,1966
14592,Ms.,Jessica,Thompson,26-Jul-66,M,F,jessica63@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Jessica Thompson,1966
19146,Ms.,Mariah,Morgan,18-Jul-65,S,F,mariah38@adventure-works.com,60000,0,Graduate Degree,Professional,N,Adventure      Works,No,Standard,Average,Graduate,Ms. Mariah Morgan,1965
14595,Ms.,Andrea,Ward,10-Apr-66,M,F,andrea13@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Andrea Ward,1966
14594,Ms.,Lauren,Taylor,21-Aug-66,M,F,lauren27@adventure-works.com,60000,0,Graduate Degree,Professional,Y,Adventure      Works,No,Standard,Average,Graduate,Ms. Lauren Taylor,1966
18383,Ms.,Natalie,Torres,07-Jun-63,S,F,natalie16@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Natalie Torres,1963
18384,Ms.,Nicole,Williams,26-Jan-63,S,F,nicole2@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Nicole Williams,1963
23021,Ms.,Stefanie,Mehta,18-Jul-63,M,F,stefanie11@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Stefanie Mehta,1963
23020,Ms.,Hannah,Jones,22-Apr-63,M,F,hannah4@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Hannah Jones,1963
15367,Ms.,Alyssa,White,05-Jan-64,S,F,alyssa12@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Alyssa White,1964
17412,Ms.,Kaylee,Carter,02-Nov-63,M,F,kaylee32@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Kaylee Carter,1963
16850,Ms.,Jessica,Jenkins,02-Oct-63,S,F,jessica31@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Jessica Jenkins,1963
17413,Ms.,Hailey,Ramirez,18-Jan-63,S,F,hailey16@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Hailey Ramirez,1963
17415,Ms.,Dawn,Beck,20-Apr-63,M,F,dawn44@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Dawn Beck,1963
18225,Ms.,Paige,Jenkins,23-Oct-64,S,F,paige7@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Paige Jenkins,1964
18224,Ms.,Vanessa,Perry,10-Oct-64,S,F,vanessa8@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Vanessa Perry,1964
24296,Ms.,Amanda,Gonzalez,06-Feb-73,S,F,amanda60@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Amanda Gonzalez,1973
16653,Ms.,Isabella,Phillips,16-Apr-73,M,F,isabella36@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Isabella Phillips,1973
28249,Ms.,Julia,Carter,02-Mar-63,M,F,julia8@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Julia Carter,1963
16654,Ms.,Heather,Zhang,18-Mar-73,M,F,heather0@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Heather Zhang,1973
13072,Ms.,Emma,Rogers,02-Nov-73,S,F,emma27@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Emma Rogers,1973
18481,Ms.,Tanya,Romero,14-Mar-73,M,F,tanya5@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Tanya Romero,1973
18480,Ms.,Heidi,Suri,09-Jul-73,S,F,heidi2@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Heidi Suri,1973
18479,Ms.,Stacey,Chen,19-Oct-73,M,F,stacey2@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Stacey Chen,1973
26075,Ms.,Jessica,Walker,27-Apr-63,S,F,jessica71@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Jessica Walker,1963
11266,Ms.,Taylor,Howard,05-May-64,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Taylor Howard,1964
17508,Ms.,Caroline,Bennett,08-Jul-73,S,F,caroline3@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Caroline Bennett,1973
23340,Ms.,Mackenzie,Collins,03-Aug-73,M,F,mackenzie24@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Mackenzie Collins,1973
23342,Ms.,Cristina,She,11-Apr-73,S,F,cristina0@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Cristina She,1973
29232,Ms.,Samantha,Simmons,11-Mar-63,S,F,samantha38@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Samantha Simmons,1963
29233,Ms.,Caitlin,Sanders,25-Aug-63,S,F,caitlin3@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Caitlin Sanders,1963
23478,Ms.,Hailey,Cooper,01-Jan-63,S,F,hailey9@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Hailey Cooper,1963
23480,Ms.,Sydney,Coleman,26-Mar-63,S,F,sydney28@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Sydney Coleman,1963
23467,Ms.,Nicole,Bennett,06-Mar-64,S,F,nicole49@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Nicole Bennett,1964
23466,Ms.,Alyssa,Miller,15-May-64,S,F,alyssa5@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Alyssa Miller,1964
21285,Ms.,Mackenzie,Rivera,15-Oct-63,M,F,mackenzie15@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Mackenzie Rivera,1963
11279,Ms.,Amanda,Cook,12-Sep-63,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Amanda Cook,1963
15176,Ms.,Kristi,Ramos,01-Mar-73,M,F,kristi13@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Kristi Ramos,1973
11066,Ms.,Grace,Butler,27-Nov-73,M,F,grace62@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Grace Butler,1973
15175,Ms.,Kristi,Malhotra,25-Nov-73,S,F,kristi21@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Kristi Malhotra,1973
11304,Ms.,Julia,Garcia,17-Mar-60,M,F,julia38@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Julia Garcia,1960
14028,Ms.,Patricia,Srini,12-Jul-73,S,F,patricia12@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Patricia Srini,1973
21411,Ms.,Maria,Kelly,12-Jul-73,S,F,maria21@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Maria Kelly,1973
19780,Ms.,Brianna,White,11-Dec-73,S,F,brianna11@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Brianna White,1973
22189,Ms.,Linda,Hernandez,03-Mar-73,M,F,linda18@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Linda Hernandez,1973
13470,Ms.,Jaclyn,Jai,17-Dec-60,S,F,jaclyn35@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Jaclyn Jai,1960
19691,Ms.,Gabriella,Cox,04-Mar-63,S,F,gabriella8@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Gabriella Cox,1963
19713,Ms.,Morgan,Stewart,08-Aug-60,M,F,morgan46@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Morgan Stewart,1960
12185,Ms.,Kaitlyn,Patterson,27-Jul-60,S,F,kaitlyn77@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Kaitlyn Patterson,1960
19684,Ms.,Alexandra,Lee,03-Sep-64,S,F,alexandra86@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Alexandra Lee,1964
13436,Ms.,Gail,Griffin,04-Jan-63,S,F,gail7@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Gail Griffin,1963
13438,Ms.,Chloe,Griffin,23-Oct-63,S,F,chloe86@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Chloe Griffin,1963
12160,Ms.,Jaclyn,Zhang,24-Nov-63,S,F,jaclyn0@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Jaclyn Zhang,1963
13286,Ms.,Hannah,Rodriguez,10-Oct-63,S,F,hannah18@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Hannah Rodriguez,1963
20322,Ms.,Rachel,Wood,18-Apr-63,S,F,rachel49@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Rachel Wood,1963
20324,Ms.,Ashley,Rodriguez,19-Sep-63,M,F,ashley21@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Ashley Rodriguez,1963
15750,Ms.,Kaitlin,Martinez,20-Oct-73,M,F,kaitlin16@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Kaitlin Martinez,1973
26721,Ms.,Paula,Jimenez,20-Sep-60,S,F,paula8@adventure-works.com,100000,0,Partial College,Professional,N,Adventure      Works,No,Standard,High,Undergrad,Ms. Paula Jimenez,1960
25048,Ms.,Yolanda,Sharma,10-Feb-73,S,F,yolanda8@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Yolanda Sharma,1973
22069,Ms.,Bailey,Reed,06-Dec-63,S,F,bailey18@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Bailey Reed,1963
25049,Ms.,Candice,Ye,20-Jun-73,M,F,candice15@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Candice Ye,1973
13311,Ms.,Isabella,Reed,26-Mar-60,M,F,isabella85@adventure-works.com,100000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,High,Undergrad,Ms. Isabella Reed,1960
18813,Ms.,Kristy,Hernandez,09-May-63,S,F,kristy4@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Kristy Hernandez,1963
18816,Ms.,Taylor,Smith,15-Jun-63,S,F,taylor47@adventure-works.com,90000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Taylor Smith,1963
18815,Ms.,Abigail,Rogers,16-Jun-63,M,F,abigail5@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Abigail Rogers,1963
18817,Ms.,Brittany,Russell,14-Jan-63,S,F,brittany18@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Brittany Russell,1963
13083,Ms.,Jordyn,Butler,26-Feb-73,S,F,jordyn14@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Jordyn Butler,1973
18923,Ms.,Cassandra,Kapoor,23-Oct-73,M,F,cassandra1@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Cassandra Kapoor,1973
18922,Ms.,Madeline,Gonzalez,05-Sep-73,S,F,madeline8@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Madeline Gonzalez,1973
18924,Ms.,Rachel,Williams,21-Nov-73,S,F,rachel4@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Rachel Williams,1973
27617,Ms.,Morgan,Phillips,23-Jan-64,S,F,morgan4@adventure-works.com,90000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Morgan Phillips,1964
11959,Ms.,Elizabeth,Davis,07-Apr-73,S,F,elizabeth9@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Elizabeth Davis,1973
11961,Ms.,Anne,Alvarez,24-Jun-73,S,F,anne5@adventure-works.com,70000,0,Partial College,Professional,Y,Adventure      Works,No,Standard,Average,Undergrad,Ms. Anne Alvarez,1973
11960,Ms.,Ana,Griffin,03-Jul-73,S,F,ana19@adventure-works.com,70000,0,Partial College,Professional,N,Adventure      Works,No,Standard,Average,Undergrad,Ms. Ana Griffin,1973
18204,Ms.,Tiffany,Cai,21-Nov-73,M,F,tiffany22@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Tiffany Cai,1973
15152,Ms.,Meghan,Moreno,15-Jun-71,M,F,meghan6@adventure-works.com,110000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Meghan Moreno,1971
18219,Ms.,Felicia,Gomez,06-Nov-70,M,F,felicia1@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Felicia Gomez,1970
16667,Ms.,Allison,Sanchez,05-Nov-74,S,F,allison25@adventure-works.com,30000,0,High School,Professional,Y,Adventure      Works,No,Standard,Low,High School,Ms. Allison Sanchez,1974
16639,Ms.,Renee,Romero,11-Jul-71,S,F,renee8@adventure-works.com,110000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Renee Romero,1971
24310,Ms.,Gabrielle,Peterson,05-Feb-74,S,F,gabrielle14@adventure-works.com,50000,0,High School,Professional,N,Adventure      Works,No,Standard,Average,High School,Ms. Gabrielle Peterson,1974
23665,Ms.,Crystal,Yang,09-Nov-70,S,F,crystal7@adventure-works.com,120000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Crystal Yang,1970
14282,Ms.,Brianna,Lewis,23-Mar-74,S,F,brianna20@adventure-works.com,30000,0,High School,Professional,Y,Adventure      Works,No,Standard,Low,High School,Ms. Brianna Lewis,1974
17250,Ms.,Alicia,She,13-Mar-72,M,F,alicia0@adventure-works.com,150000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,Very High,High School,Ms. Alicia She,1972
15153,Ms.,Kristen,Li,04-Oct-71,M,F,kristen3@adventure-works.com,110000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Kristen Li,1971
17255,Ms.,Carly,Nath,03-Sep-70,M,F,carly16@adventure-works.com,100000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Carly Nath,1970
17248,Ms.,Alicia,Beck,03-Mar-72,M,F,alicia16@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Alicia Beck,1972
14237,Ms.,Kate,Andersen,11-Apr-70,M,F,kate10@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Kate Andersen,1970
14231,Ms.,Kari,Sai,05-Aug-72,M,F,kari7@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Kari Sai,1972
28948,Ms.,Valerie,Ye,06-Aug-73,S,F,valerie11@adventure-works.com,120000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Valerie Ye,1973
28957,Ms.,Kate,Xu,11-Feb-72,S,F,kate4@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Kate Xu,1972
11078,Ms.,Gina,Martin,10-Jan-74,S,F,gina1@adventure-works.com,40000,0,High School,Professional,N,Adventure      Works,No,Standard,Low,High School,Ms. Gina Martin,1974
19802,Ms.,Sara,James,13-Jul-74,S,F,sara8@adventure-works.com,30000,0,High School,Professional,N,Adventure      Works,No,Standard,Low,High School,Ms. Sara James,1974
24922,Ms.,Naomi,Jimenez,08-Apr-70,M,F,naomi5@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Naomi Jimenez,1970
19928,Ms.,Jaime,Sanz,04-Jun-54,M,F,jaime22@adventure-works.com,170000,0,High School,Professional,Y,Adventure      Works,No,Standard,Very High,High School,Ms. Jaime Sanz,1954
19975,Ms.,Brittney,Zhang,16-Sep-70,S,F,brittney0@adventure-works.com,100000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Brittney Zhang,1970
19964,Ms.,Gloria,Alonso,11-Jun-73,S,F,gloria8@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Gloria Alonso,1973
24923,Ms.,Ebony,Sara,04-Apr-70,M,F,ebony10@adventure-works.com,120000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Ebony Sara,1970
26444,Ms.,Pamela,Lopez,05-Oct-70,S,F,pamela20@adventure-works.com,100000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Pamela Lopez,1970
26442,Ms.,Barbara,Huang,07-Jan-72,S,F,barbara15@adventure-works.com,120000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Barbara Huang,1972
20616,Ms.,Kristi,Serrano,12-Feb-73,S,F,kristi12@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Kristi Serrano,1973
20621,Ms.,Meredith,Alonso,06-Feb-72,M,F,meredith31@adventure-works.com,120000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Meredith Alonso,1972
27356,Ms.,Mayra,Lopez,10-Feb-73,M,F,mayra16@adventure-works.com,120000,0,Partial High School,Professional,Y,Adventure      Works,No,Standard,High,High School,Ms. Mayra Lopez,1973
27368,Ms.,Brandy,Gonzalez,01-Sep-70,M,F,brandy15@adventure-works.com,100000,0,Partial High School,Professional,N,Adventure      Works,No,Standard,High,High School,Ms. Brandy Gonzalez,1970
